RUN,EXCODE,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,GL%MS,GL%MM,CHTAS,CHTAM,R8APS,R8APM,EDAPS,EDAPM,region,idRun,linha_resumo,etapa,bnx_mais_importante,simulacao_escolhida,pasta_saida,arquivo_origem,bnx_train,euclidiana,euclidiana_treinamento,euclidiana_teste,param_EMFL,param_FLSD,param_SDPM
4,EMEP1403BN,6,1,BN,46,55,51,67,61,74,82,91,2917,4340,4290,5358,2420,3157,0.1205,0.19,4.64,4.95,5902,4261,2980,-99,4.32,5.00,0.494,-99,67.98,74.9,103,-99,144,-99,15,-99,3.52,-99,2030,1849,66,-99,14.51,-99,3.34,-99,1.29,-99,91,-99,4,-99,-99,bestcfg_0042_GLUE_EMEP1403_EXPL3_4,42,GLUE,EMEP1403_EXPL3_4.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_EXPL3_4,melhor_configuracao_GLUE.csv,,7.29662127202084,,,34.51,12.93,16.6
5,EMEP1403BN,8,1,BN,43,41,48,51,59,57,83,84,2701,2630,3904,-99,1988,1215,0.1359,0.21,4.64,4.94,5092,3092,2390,-99,3.84,6.14,0.530,-99,69.19,72.3,93,-99,128,-99,11,-99,3.46,-99,1606,2069,54,-99,14.00,-99,2.92,-99,1.30,-99,92,-99,4,-99,-99,bestcfg_0042_GLUE_EMEP1403_EXPL3_4,42,GLUE,EMEP1403_EXPL3_4.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_EXPL3_4,melhor_configuracao_GLUE.csv,,7.29662127202084,,,34.51,12.93,16.6
6,EMEP1403BN,9,1,BN,46,47,51,56,64,65,87,86,2777,2080,3953,3807,1889,1151,0.1470,0.17,4.64,4.63,5267,3027,2490,-99,3.68,4.59,0.527,0.69,70.25,71.8,95,-99,130,-99,13,-99,3.40,-99,1761,2002,60,-99,13.74,-99,3.23,-99,1.12,-99,96,-99,4,-99,-99,bestcfg_0042_GLUE_EMEP1403_EXPL3_4,42,GLUE,EMEP1403_EXPL3_4.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_EXPL3_4,melhor_configuracao_GLUE.csv,,7.29662127202084,,,34.51,12.93,16.6
1,EMEP1403BN,1,1,BN,44,35,50,42,56,56,82,72,2559,1605,3299,2313,1481,1090,0.1728,0.15,4.64,5.49,4335,3202,1780,-99,3.78,4.18,0.590,0.50,77.58,70.4,91,-99,117,-99,11,-99,3.55,-99,1599,1409,52,-99,13.63,-99,2.90,-99,1.13,-99,91,-99,4,-99,-99,bestcfg_0043_GLUE_EMEP1403_EXPL3_5,43,GLUE,EMEP1403_EXPL3_5.BNX,IP100_IT100_poi_exp,EMEP1403_EXPL3_5,melhor_configuracao_GLUE.csv,,7.126815925150691,,,33.77,8.726,20.2
2,EMEP1403BN,2,1,BN,46,42,52,48,58,62,85,82,2740,1997,3537,2923,1518,1258,0.1805,0.17,4.64,5.52,4612,3204,1870,-99,3.70,6.26,0.594,0.62,77.48,72.7,95,-99,120,-99,10,-99,3.46,-99,1495,1349,49,-99,13.21,-99,3.22,-99,1.09,-99,94,-99,4,-99,-99,bestcfg_0043_GLUE_EMEP1403_EXPL3_5,43,GLUE,EMEP1403_EXPL3_5.BNX,IP100_IT100_poi_exp,EMEP1403_EXPL3_5,melhor_configuracao_GLUE.csv,,7.126815925150691,,,33.77,8.726,20.2
3,EMEP1403BN,4,1,BN,48,50,53,54,59,64,83,82,2982,4004,3791,3178,1743,1062,0.1710,0.23,4.64,5.31,5077,5302,2090,-99,3.41,4.92,0.587,-99,78.66,78.2,107,-99,133,-99,11,-99,3.57,-99,1486,2161,52,-99,13.45,-99,3.30,-99,1.06,-99,92,-99,4,-99,-99,bestcfg_0043_GLUE_EMEP1403_EXPL3_5,43,GLUE,EMEP1403_EXPL3_5.BNX,IP100_IT100_poi_exp,EMEP1403_EXPL3_5,melhor_configuracao_GLUE.csv,,7.126815925150691,,,33.77,8.726,20.2
4,EMEP1403BN,6,1,BN,45,55,50,67,55,74,80,91,3157,4340,4056,5358,1802,3157,0.1752,0.19,4.64,4.95,5586,4261,2430,-99,4.23,5.00,0.565,-99,77.84,74.9,111,-99,143,-99,14,-99,3.53,-99,1925,1849,62,-99,14.27,-99,3.31,-99,1.26,-99,89,-99,4,-99,-99,bestcfg_0043_GLUE_EMEP1403_EXPL3_5,43,GLUE,EMEP1403_EXPL3_5.BNX,IP100_IT100_poi_exp,EMEP1403_EXPL3_5,melhor_configuracao_GLUE.csv,,7.126815925150691,,,33.77,8.726,20.2
5,EMEP1403BN,8,1,BN,43,41,47,51,53,57,82,84,2890,2630,3665,-99,1458,1215,0.1982,0.21,4.64,4.94,4929,3092,2040,-99,3.76,6.14,0.586,-99,78.84,72.3,101,-99,128,-99,12,-99,3.51,-99,1606,2069,54,-99,13.73,-99,2.86,-99,1.28,-99,91,-99,4,-99,-99,bestcfg_0043_GLUE_EMEP1403_EXPL3_5,43,GLUE,EMEP1403_EXPL3_5.BNX,IP100_IT100_poi_exp,EMEP1403_EXPL3_5,melhor_configuracao_GLUE.csv,,7.126815925150691,,,33.77,8.726,20.2
6,EMEP1403BN,9,1,BN,45,47,50,56,57,65,86,86,3131,2080,4008,3807,1513,1151,0.2070,0.17,4.64,4.63,5236,3027,2100,-99,3.59,4.59,0.598,0.69,78.12,71.8,106,-99,134,-99,11,-99,3.40,-99,1659,2002,57,-99,13.52,-99,3.17,-99,1.11,-99,95,-99,4,-99,-99,bestcfg_0043_GLUE_EMEP1403_EXPL3_5,43,GLUE,EMEP1403_EXPL3_5.BNX,IP100_IT100_poi_exp,EMEP1403_EXPL3_5,melhor_configuracao_GLUE.csv,,7.126815925150691,,,33.77,8.726,20.2
1,EMEP1403BN,1,1,BN,44,35,49,42,60,56,82,72,2015,1605,3257,2313,2119,1090,0.0951,0.15,4.64,5.49,4303,3202,2290,-99,3.71,4.18,0.468,0.50,61.87,70.4,71,-99,113,-99,13,-99,3.53,-99,1599,1409,52,-99,13.39,-99,2.86,-99,1.11,-99,91,-99,4,-99,-99,bestcfg_0044_GLUE_EMEP1403_EXPL3_6,44,GLUE,EMEP1403_EXPL3_6.BNX,IP100_IT300_ucb_matern5_2,EMEP1403_EXPL3_6,melhor_configuracao_GLUE.csv,,7.244815474683808,,,33.09,12.98,16.92
2,EMEP1403BN,2,1,BN,45,42,51,48,63,62,85,82,2380,1997,3535,2923,1956,1258,0.1217,0.17,4.64,5.52,4543,3204,2160,-99,3.57,6.26,0.524,0.62,67.32,72.7,82,-99,116,-99,10,-99,3.45,-99,1397,1349,45,-99,13.00,-99,3.28,-99,1.07,-99,94,-99,4,-99,-99,bestcfg_0044_GLUE_EMEP1403_EXPL3_6,44,GLUE,EMEP1403_EXPL3_6.BNX,IP100_IT300_ucb_matern5_2,EMEP1403_EXPL3_6,melhor_configuracao_GLUE.csv,,7.244815474683808,,,33.09,12.98,16.92
3,EMEP1403BN,4,1,BN,48,50,53,54,63,64,83,82,2668,4004,3941,3178,2320,1062,0.1150,0.23,4.64,5.31,5136,5302,2470,-99,3.32,4.92,0.519,-99,67.69,78.2,95,-99,130,-99,11,-99,3.57,-99,1486,2161,52,-99,13.19,-99,3.36,-99,1.02,-99,92,-99,4,-99,-99,bestcfg_0044_GLUE_EMEP1403_EXPL3_6,44,GLUE,EMEP1403_EXPL3_6.BNX,IP100_IT300_ucb_matern5_2,EMEP1403_EXPL3_6,melhor_configuracao_GLUE.csv,,7.244815474683808,,,33.09,12.98,16.92
4,EMEP1403BN,5,1,BN,43,51,47,54,59,68,80,90,2931,3993,4167,5140,2173,1964,0.1349,0.19,4.64,4.96,5525,5002,2590,-99,4.10,5.67,0.531,-99,70.34,77.6,103,-99,139,-99,13,-99,3.50,-99,1786,2306,60,-99,13.90,-99,3.29,-99,1.25,-99,89,-99,4,-99,-99,bestcfg_0044_GLUE_EMEP1403_EXPL3_6,44,GLUE,EMEP1403_EXPL3_6.BNX,IP100_IT300_ucb_matern5_2,EMEP1403_EXPL3_6,melhor_configuracao_GLUE.csv,,7.244815474683808,,,33.09,12.98,16.92
5,EMEP1403BN,8,1,BN,42,41,47,51,58,57,82,84,2687,2630,3869,-99,1967,1215,0.1366,0.21,4.64,4.94,4960,3092,2270,-99,3.65,6.14,0.542,-99,69.46,72.3,94,-99,127,-99,10,-99,3.49,-99,1502,2069,50,-99,13.46,-99,2.87,-99,1.25,-99,91,-99,4,-99,-99,bestcfg_0044_GLUE_EMEP1403_EXPL3_6,44,GLUE,EMEP1403_EXPL3_6.BNX,IP100_IT300_ucb_matern5_2,EMEP1403_EXPL3_6,melhor_configuracao_GLUE.csv,,7.244815474683808,,,33.09,12.98,16.92
6,EMEP1403BN,9,1,BN,44,47,49,56,62,65,86,86,2802,2080,3963,3807,1831,1151,0.1530,0.17,4.64,4.63,5140,3027,2340,-99,3.50,4.59,0.545,0.69,70.70,71.8,95,-99,128,-99,11,-99,3.40,-99,1565,2002,54,-99,13.28,-99,3.20,-99,1.09,-99,95,-99,4,-99,-99,bestcfg_0044_GLUE_EMEP1403_EXPL3_6,44,GLUE,EMEP1403_EXPL3_6.BNX,IP100_IT300_ucb_matern5_2,EMEP1403_EXPL3_6,melhor_configuracao_GLUE.csv,,7.244815474683808,,,33.09,12.98,16.92
1,EMEP1403BN,1,1,BN,45,35,51,42,56,56,83,72,2541,1605,3299,2313,1494,1090,0.1700,0.15,4.64,5.49,4389,3202,1850,-99,3.85,4.18,0.579,0.50,77.02,70.4,90,-99,118,-99,12,-99,3.55,-99,1695,1409,55,-99,13.65,-99,2.89,-99,1.14,-99,92,-99,4,-99,-99,bestcfg_0045_GLUE_EMEP1403_EXPL3_8,45,GLUE,EMEP1403_EXPL3_8.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_EXPL3_8,melhor_configuracao_GLUE.csv,,1.0158527636665513,,,34.52,8.234,21.07
2,EMEP1403BN,2,1,BN,47,42,53,48,58,62,87,82,2794,1997,3592,2923,1517,1258,0.1842,0.17,4.64,5.52,4688,3204,1890,-99,3.81,6.26,0.596,0.62,77.77,72.7,98,-99,125,-99,11,-99,3.51,-99,1585,1349,53,-99,13.42,-99,3.11,-99,1.13,-99,96,-99,4,-99,-99,bestcfg_0045_GLUE_EMEP1403_EXPL3_8,45,GLUE,EMEP1403_EXPL3_8.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_EXPL3_8,melhor_configuracao_GLUE.csv,,1.0158527636665513,,,34.52,8.234,21.07
3,EMEP1403BN,4,1,BN,49,50,54,54,59,64,84,82,3101,4004,3975,3178,1767,1062,0.1755,0.23,4.64,5.31,5262,5302,2160,-99,3.49,4.92,0.589,-99,78.00,78.2,111,-99,138,-99,11,-99,3.57,-99,1597,2161,56,-99,13.71,-99,3.31,-99,1.08,-99,93,-99,4,-99,-99,bestcfg_0045_GLUE_EMEP1403_EXPL3_8,45,GLUE,EMEP1403_EXPL3_8.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_EXPL3_8,melhor_configuracao_GLUE.csv,,1.0158527636665513,,,34.52,8.234,21.07
4,EMEP1403BN,5,1,BN,44,51,49,54,55,68,81,90,3163,3993,4005,5140,1688,1964,0.1874,0.19,4.64,4.96,5619,5002,2460,-99,4.26,5.67,0.563,-99,78.98,77.6,113,-99,143,-99,14,-99,3.58,-99,1908,2306,63,-99,14.42,-99,3.15,-99,1.31,-99,90,-99,4,-99,-99,bestcfg_0045_GLUE_EMEP1403_EXPL3_8,45,GLUE,EMEP1403_EXPL3_8.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_EXPL3_8,melhor_configuracao_GLUE.csv,,1.0158527636665513,,,34.52,8.234,21.07
5,EMEP1403BN,6,1,BN,46,55,51,67,56,74,82,91,3349,4340,4264,5358,1808,3157,0.1852,0.19,4.64,4.95,5877,4261,2530,-99,4.32,5.00,0.570,-99,78.54,74.9,119,-99,150,-99,14,-99,3.55,-99,2030,1849,66,-99,14.51,-99,3.27,-99,1.29,-99,91,-99,4,-99,-99,bestcfg_0045_GLUE_EMEP1403_EXPL3_8,45,GLUE,EMEP1403_EXPL3_8.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_EXPL3_8,melhor_configuracao_GLUE.csv,,1.0158527636665513,,,34.52,8.234,21.07
6,EMEP1403BN,9,1,BN,46,47,51,56,57,65,87,86,3074,2080,3907,3807,1499,1151,0.2051,0.17,4.64,4.63,5325,3027,2250,-99,3.68,4.59,0.577,0.69,78.68,71.8,106,-99,134,-99,13,-99,3.45,-99,1761,2002,60,-99,13.74,-99,3.08,-99,1.12,-99,96,-99,4,-99,-99,bestcfg_0045_GLUE_EMEP1403_EXPL3_8,45,GLUE,EMEP1403_EXPL3_8.BNX,IP200_IT300_ucb_matern3_2,EMEP1403_EXPL3_8,melhor_configuracao_GLUE.csv,,1.0158527636665513,,,34.52,8.234,21.07
1,EMEP1403BN,1,1,BN,45,35,51,42,56,56,83,72,2576,1605,3314,2313,1451,1090,0.1776,0.15,4.64,5.49,4387,3202,1810,-99,3.85,4.18,0.587,0.50,77.73,70.4,91,-99,119,-99,12,-99,3.55,-99,1695,1409,55,-99,13.63,-99,2.90,-99,1.14,-99,92,-99,4,-99,-99,bestcfg_0046_GLUE_EMEP1403_EXPL3_9,46,GLUE,EMEP1403_EXPL3_9.BNX,IP100_IT300_poi_matern5_2,EMEP1403_EXPL3_9,melhor_configuracao_GLUE.csv,,7.355397724530164,,,34.48,7.933,21.57
2,EMEP1403BN,2,1,BN,47,42,53,48,58,62,87,82,2804,1997,3592,2923,1517,1258,0.1848,0.17,4.64,5.52,4687,3204,1880,-99,3.81,6.26,0.598,0.62,78.06,72.7,98,-99,125,-99,11,-99,3.51,-99,1585,1349,53,-99,13.42,-99,3.11,-99,1.13,-99,96,-99,4,-99,-99,bestcfg_0046_GLUE_EMEP1403_EXPL3_9,46,GLUE,EMEP1403_EXPL3_9.BNX,IP100_IT300_poi_matern5_2,EMEP1403_EXPL3_9,melhor_configuracao_GLUE.csv,,7.355397724530164,,,34.48,7.933,21.57
3,EMEP1403BN,4,1,BN,49,50,54,54,59,64,85,82,3120,4004,3958,3178,1744,1062,0.1789,0.23,4.64,5.31,5310,5302,2190,-99,3.49,4.92,0.588,-99,78.83,78.2,113,-99,141,-99,12,-99,3.63,-99,1597,2161,56,-99,13.70,-99,3.18,-99,1.08,-99,94,-99,4,-99,-99,bestcfg_0046_GLUE_EMEP1403_EXPL3_9,46,GLUE,EMEP1403_EXPL3_9.BNX,IP100_IT300_poi_matern5_2,EMEP1403_EXPL3_9,melhor_configuracao_GLUE.csv,,7.355397724530164,,,34.48,7.933,21.57
4,EMEP1403BN,5,1,BN,44,51,49,54,54,68,81,90,3094,3993,3918,5140,1694,1964,0.1826,0.19,4.64,4.96,5567,5002,2470,-99,4.26,5.67,0.556,-99,78.97,77.6,112,-99,143,-99,15,-99,3.61,-99,1908,2306,63,-99,14.41,-99,3.07,-99,1.31,-99,90,-99,4,-99,-99,bestcfg_0046_GLUE_EMEP1403_EXPL3_9,46,GLUE,EMEP1403_EXPL3_9.BNX,IP100_IT300_poi_matern5_2,EMEP1403_EXPL3_9,melhor_configuracao_GLUE.csv,,7.355397724530164,,,34.48,7.933,21.57
5,EMEP1403BN,6,1,BN,46,55,51,67,55,74,82,91,3280,4340,4162,5358,1782,3157,0.1840,0.19,4.64,4.95,5858,4261,2580,-99,4.32,5.00,0.560,-99,78.82,74.9,117,-99,150,-99,16,-99,3.56,-99,2030,1849,66,-99,14.51,-99,3.24,-99,1.29,-99,91,-99,4,-99,-99,bestcfg_0046_GLUE_EMEP1403_EXPL3_9,46,GLUE,EMEP1403_EXPL3_9.BNX,IP100_IT300_poi_matern5_2,EMEP1403_EXPL3_9,melhor_configuracao_GLUE.csv,,7.355397724530164,,,34.48,7.933,21.57
6,EMEP1403BN,8,1,BN,43,41,48,51,53,57,84,84,2910,2630,3689,-99,1480,1215,0.1966,0.21,4.64,4.94,5001,3092,2090,-99,3.84,6.14,0.582,-99,78.88,72.3,103,-99,130,-99,12,-99,3.53,-99,1606,2069,54,-99,13.99,-99,2.82,-99,1.30,-99,93,-99,4,-99,-99,bestcfg_0046_GLUE_EMEP1403_EXPL3_9,46,GLUE,EMEP1403_EXPL3_9.BNX,IP100_IT300_poi_matern5_2,EMEP1403_EXPL3_9,melhor_configuracao_GLUE.csv,,7.355397724530164,,,34.48,7.933,21.57
1,EMEP1403BN,1,1,BN,44,35,50,42,55,56,83,72,2573,1605,3311,2313,1480,1090,0.1739,0.15,4.64,5.49,4341,3202,1770,-99,3.77,4.18,0.593,0.50,77.70,70.4,91,-99,118,-99,11,-99,3.55,-99,1599,1409,52,-99,13.63,-99,2.90,-99,1.13,-99,92,-99,4,-99,-99,bestcfg_0047_GLUE_EMEP1403_EXPL4_5,47,GLUE,EMEP1403_EXPL4_5.BNX,IP100_IT100_ei_exp,EMEP1403_EXPL4_5,melhor_configuracao_GLUE.csv,,7.253208361432198,,,33.73,8.594,21.51
2,EMEP1403BN,2,1,BN,46,42,51,48,58,62,87,82,2799,1997,3594,2923,1517,1258,0.1845,0.17,4.64,5.52,4632,3204,1830,-99,3.69,6.26,0.604,0.62,77.87,72.7,98,-99,124,-99,10,-99,3.51,-99,1495,1349,49,-99,13.21,-99,3.12,-99,1.09,-99,96,-99,4,-99,-99,bestcfg_0047_GLUE_EMEP1403_EXPL4_5,47,GLUE,EMEP1403_EXPL4_5.BNX,IP100_IT100_ei_exp,EMEP1403_EXPL4_5,melhor_configuracao_GLUE.csv,,7.253208361432198,,,33.73,8.594,21.51
3,EMEP1403BN,3,1,BN,49,49,54,55,60,68,86,90,2816,2803,3569,3069,1598,1501,0.1762,0.19,4.64,4.52,4742,4319,1930,-99,3.21,6.34,0.594,0.65,78.88,74.4,101,-99,126,-99,10,-99,3.59,-99,1429,1224,49,-99,13.20,-99,3.14,-99,1.02,-99,95,-99,4,-99,-99,bestcfg_0047_GLUE_EMEP1403_EXPL4_5,47,GLUE,EMEP1403_EXPL4_5.BNX,IP100_IT100_ei_exp,EMEP1403_EXPL4_5,melhor_configuracao_GLUE.csv,,7.253208361432198,,,33.73,8.594,21.51
4,EMEP1403BN,6,1,BN,45,55,50,67,55,74,82,91,3326,4340,4222,5358,1795,3157,0.1853,0.19,4.64,4.95,5803,4261,2480,-99,4.22,5.00,0.573,-99,78.77,74.9,118,-99,150,-99,14,-99,3.56,-99,1925,1849,62,-99,14.27,-99,3.25,-99,1.26,-99,91,-99,4,-99,-99,bestcfg_0047_GLUE_EMEP1403_EXPL4_5,47,GLUE,EMEP1403_EXPL4_5.BNX,IP100_IT100_ei_exp,EMEP1403_EXPL4_5,melhor_configuracao_GLUE.csv,,7.253208361432198,,,33.73,8.594,21.51
5,EMEP1403BN,8,1,BN,43,41,47,51,53,57,83,84,2906,2630,3684,-99,1457,1215,0.1995,0.21,4.64,4.94,4964,3092,2060,-99,3.74,6.14,0.585,-99,78.87,72.3,102,-99,129,-99,12,-99,3.51,-99,1606,2069,54,-99,13.73,-99,2.86,-99,1.28,-99,92,-99,4,-99,-99,bestcfg_0047_GLUE_EMEP1403_EXPL4_5,47,GLUE,EMEP1403_EXPL4_5.BNX,IP100_IT100_ei_exp,EMEP1403_EXPL4_5,melhor_configuracao_GLUE.csv,,7.253208361432198,,,33.73,8.594,21.51
6,EMEP1403BN,9,1,BN,45,47,50,56,57,65,88,86,3256,2080,4136,3807,1504,1151,0.2165,0.17,4.64,4.63,5348,3027,2090,-99,3.58,4.59,0.609,0.69,78.72,71.8,112,-99,139,-99,11,-99,3.43,-99,1659,2002,57,-99,13.52,-99,3.13,-99,1.11,-99,97,-99,4,-99,-99,bestcfg_0047_GLUE_EMEP1403_EXPL4_5,47,GLUE,EMEP1403_EXPL4_5.BNX,IP100_IT100_ei_exp,EMEP1403_EXPL4_5,melhor_configuracao_GLUE.csv,,7.253208361432198,,,33.73,8.594,21.51
1,EMEP1403BN,1,1,BN,44,35,49,42,54,56,82,72,2589,1605,3314,2313,1437,1090,0.1802,0.15,4.64,5.49,4347,3202,1760,-99,3.72,4.18,0.595,0.50,78.11,70.4,92,-99,118,-99,11,-99,3.55,-99,1599,1409,52,-99,13.37,-99,2.90,-99,1.11,-99,91,-99,4,-99,-99,bestcfg_0048_GLUE_EMEP1403_EXPL4_6,48,GLUE,EMEP1403_EXPL4_6.BNX,IP100_IT300_ei_matern3_2,EMEP1403_EXPL4_6,melhor_configuracao_GLUE.csv,,7.235259981673663,,,33.18,7.675,21.89
2,EMEP1403BN,2,1,BN,45,42,51,48,56,62,86,82,2841,1997,3608,2923,1432,1258,0.1983,0.17,4.64,5.52,4591,3204,1750,-99,3.59,6.26,0.619,0.62,78.72,72.7,99,-99,124,-99,10,-99,3.50,-99,1397,1349,45,-99,12.98,-99,3.13,-99,1.07,-99,95,-99,4,-99,-99,bestcfg_0048_GLUE_EMEP1403_EXPL4_6,48,GLUE,EMEP1403_EXPL4_6.BNX,IP100_IT300_ei_matern3_2,EMEP1403_EXPL4_6,melhor_configuracao_GLUE.csv,,7.235259981673663,,,33.18,7.675,21.89
3,EMEP1403BN,3,1,BN,48,49,53,55,58,68,85,90,2765,2803,3505,3069,1535,1501,0.1801,0.19,4.64,4.52,4605,4319,1840,-99,3.15,6.34,0.601,0.65,78.89,74.4,98,-99,123,-99,10,-99,3.55,-99,1337,1224,46,-99,12.92,-99,3.20,-99,0.99,-99,94,-99,4,-99,-99,bestcfg_0048_GLUE_EMEP1403_EXPL4_6,48,GLUE,EMEP1403_EXPL4_6.BNX,IP100_IT300_ei_matern3_2,EMEP1403_EXPL4_6,melhor_configuracao_GLUE.csv,,7.235259981673663,,,33.18,7.675,21.89
4,EMEP1403BN,5,1,BN,43,51,48,54,52,68,80,90,3013,3993,3811,5140,1652,1964,0.1824,0.19,4.64,4.96,5402,5002,2390,-99,4.11,5.67,0.558,-99,79.07,77.6,109,-99,139,-99,14,-99,3.62,-99,1786,2306,60,-99,13.90,-99,3.05,-99,1.25,-99,89,-99,4,-99,-99,bestcfg_0048_GLUE_EMEP1403_EXPL4_6,48,GLUE,EMEP1403_EXPL4_6.BNX,IP100_IT300_ei_matern3_2,EMEP1403_EXPL4_6,melhor_configuracao_GLUE.csv,,7.235259981673663,,,33.18,7.675,21.89
5,EMEP1403BN,8,1,BN,42,41,47,51,51,57,82,84,2787,2630,3532,-99,1399,1215,0.1993,0.21,4.64,4.94,4796,3092,2010,-99,3.66,6.14,0.581,-99,78.92,72.3,99,-99,126,-99,12,-99,3.57,-99,1502,2069,50,-99,13.45,-99,2.76,-99,1.25,-99,91,-99,4,-99,-99,bestcfg_0048_GLUE_EMEP1403_EXPL4_6,48,GLUE,EMEP1403_EXPL4_6.BNX,IP100_IT300_ei_matern3_2,EMEP1403_EXPL4_6,melhor_configuracao_GLUE.csv,,7.235259981673663,,,33.18,7.675,21.89
6,EMEP1403BN,9,1,BN,44,47,49,56,55,65,86,86,3137,2080,3986,3807,1461,1151,0.2147,0.17,4.64,4.63,5208,3027,2070,-99,3.51,4.59,0.602,0.69,78.71,71.8,108,-99,135,-99,11,-99,3.45,-99,1565,2002,54,-99,13.27,-99,3.06,-99,1.08,-99,95,-99,4,-99,-99,bestcfg_0048_GLUE_EMEP1403_EXPL4_6,48,GLUE,EMEP1403_EXPL4_6.BNX,IP100_IT300_ei_matern3_2,EMEP1403_EXPL4_6,melhor_configuracao_GLUE.csv,,7.235259981673663,,,33.18,7.675,21.89
1,EMEP1403BN,1,1,BN,45,35,51,42,58,56,85,72,2465,1605,3294,2313,1571,1090,0.1569,0.15,4.64,5.49,4394,3202,1930,-99,3.85,4.18,0.561,0.50,74.84,70.4,87,-99,117,-99,12,-99,3.54,-99,1695,1409,55,-99,13.65,-99,2.88,-99,1.14,-99,94,-99,4,-99,-99,bestcfg_0049_GLUE_EMEP1403_EXPL4_8,49,GLUE,EMEP1403_EXPL4_8.BNX,IP100_IT300_poi_matern5_2,EMEP1403_EXPL4_8,melhor_configuracao_GLUE.csv,,0.9818816781165824,,,34.52,9.786,21.21
2,EMEP1403BN,2,1,BN,47,42,53,48,61,62,88,82,2697,1997,3570,2923,1597,1258,0.1688,0.17,4.64,5.52,4679,3204,1980,-99,3.81,6.26,0.576,0.62,75.54,72.7,95,-99,124,-99,11,-99,3.52,-99,1585,1349,53,-99,13.43,-99,3.12,-99,1.14,-99,97,-99,4,-99,-99,bestcfg_0049_GLUE_EMEP1403_EXPL4_8,49,GLUE,EMEP1403_EXPL4_8.BNX,IP100_IT300_poi_matern5_2,EMEP1403_EXPL4_8,melhor_configuracao_GLUE.csv,,0.9818816781165824,,,34.52,9.786,21.21
3,EMEP1403BN,3,1,BN,50,49,55,55,62,68,88,90,2960,2803,3765,3069,1755,1501,0.1686,0.19,4.64,4.52,4890,4319,1930,-99,3.29,6.34,0.605,0.65,78.63,74.4,105,-99,129,-99,10,-99,3.54,-99,1511,1224,51,-99,13.47,-99,3.26,-99,1.06,-99,97,-99,4,-99,-99,bestcfg_0049_GLUE_EMEP1403_EXPL4_8,49,GLUE,EMEP1403_EXPL4_8.BNX,IP100_IT300_poi_matern5_2,EMEP1403_EXPL4_8,melhor_configuracao_GLUE.csv,,0.9818816781165824,,,34.52,9.786,21.21
4,EMEP1403BN,5,1,BN,44,51,49,54,56,68,83,90,3287,3993,4163,5140,1783,1964,0.1843,0.19,4.64,4.96,5796,5002,2510,-99,4.26,5.67,0.567,-99,78.95,77.6,118,-99,148,-99,14,-99,3.59,-99,1908,2306,63,-99,14.43,-99,3.11,-99,1.31,-99,92,-99,4,-99,-99,bestcfg_0049_GLUE_EMEP1403_EXPL4_8,49,GLUE,EMEP1403_EXPL4_8.BNX,IP100_IT300_poi_matern5_2,EMEP1403_EXPL4_8,melhor_configuracao_GLUE.csv,,0.9818816781165824,,,34.52,9.786,21.21
5,EMEP1403BN,6,1,BN,46,55,51,67,57,74,84,91,3485,4340,4447,5358,1894,3157,0.1840,0.19,4.64,4.95,6095,4261,2610,-99,4.32,5.00,0.572,-99,78.37,74.9,124,-99,156,-99,14,-99,3.56,-99,2030,1849,66,-99,14.51,-99,3.25,-99,1.29,-99,93,-99,4,-99,-99,bestcfg_0049_GLUE_EMEP1403_EXPL4_8,49,GLUE,EMEP1403_EXPL4_8.BNX,IP100_IT300_poi_matern5_2,EMEP1403_EXPL4_8,melhor_configuracao_GLUE.csv,,0.9818816781165824,,,34.52,9.786,21.21
6,EMEP1403BN,9,1,BN,46,47,51,56,60,65,89,86,3188,2080,4065,3807,1596,1151,0.1998,0.17,4.64,4.63,5408,3027,2220,-99,3.68,4.59,0.589,0.69,78.42,71.8,109,-99,136,-99,12,-99,3.43,-99,1761,2002,60,-99,13.74,-99,3.16,-99,1.12,-99,98,-99,4,-99,-99,bestcfg_0049_GLUE_EMEP1403_EXPL4_8,49,GLUE,EMEP1403_EXPL4_8.BNX,IP100_IT300_poi_matern5_2,EMEP1403_EXPL4_8,melhor_configuracao_GLUE.csv,,0.9818816781165824,,,34.52,9.786,21.21
