RUN,EXCODE,TN,RN,CR,ADAPS,ADAPM,PD1PS,PD1PM,PDFPS,PDFPM,MDAPS,MDAPM,HWAMS,HWAMM,PWAMS,PWAMM,H#AMS,H#AMM,HWUMS,HWUMM,H#UMS,H#UMM,CWAMS,CWAMM,BWAMS,BWAMM,LAIXS,LAIXM,HIAMS,HIAMM,THAMS,THAMM,GNAMS,GNAMM,CNAMS,CNAMM,SNAMS,SNAMM,GN%MS,GN%MM,CWAAS,CWAAM,CNAAS,CNAAM,L#SMS,L#SMM,GL%MS,GL%MM,CHTAS,CHTAM,R8APS,R8APM,EDAPS,EDAPM,region,idRun,linha_resumo,etapa,bnx_mais_importante,simulacao_escolhida,pasta_saida,arquivo_origem,bnx_train,euclidiana,euclidiana_treinamento,euclidiana_teste,param_EMFL,param_FLSH,param_FLSD,param_SDPM,param_FLLF,param_LFMAX,param_SLAVR,param_SIZLF,param_WTPSD,param_SFDUR,param_SDPDV,param_PODUR,param_THRSH
1,EMEP1403BN,1,1,BN,46,35,53,42,63,56,84,72,1886,1605,2702,2313,1210,1090,0.1559,0.15,3.53,5.49,4683,3202,2800,-99,5.00,4.18,0.403,0.50,69.81,70.4,67,-99,115,-99,26,-99,3.57,-99,2022,1409,66,-99,13.90,-99,2.77,-99,1.24,-99,93,-99,4,-99,-99,bestcfg_0001_pos_treinamento_EMEP1403_PREV1_2_3,1,pos_treinamento,EMEP1403_PREV1_2_3.BNX,IP200_IT300_ei_gauss,EMEP1403_PREV1_2_3,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_3.BNX,,8.266204576734077,0.6091562278368069,35.0,5.0,13.0,16.91765519062096,10.0,0.9806373765705314,321.6638283008523,166.5504642425085,0.22,11.7982050017638,3.527398378270239,15.337936519743671,78.0
2,EMEP1403BN,2,1,BN,48,42,55,48,66,62,88,82,2149,1997,3056,2923,1346,1258,0.1597,0.17,3.53,5.52,5157,3204,3010,-99,4.74,6.26,0.417,0.62,70.31,72.7,78,-99,125,-99,24,-99,3.64,-99,1839,1349,59,-99,13.51,-99,2.94,-99,1.19,-99,97,-99,4,-99,-99,bestcfg_0001_pos_treinamento_EMEP1403_PREV1_2_3,1,pos_treinamento,EMEP1403_PREV1_2_3.BNX,IP200_IT300_ei_gauss,EMEP1403_PREV1_2_3,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_3.BNX,,8.266204576734077,0.6091562278368069,35.0,5.0,13.0,16.91765519062096,10.0,0.9806373765705314,321.6638283008523,166.5504642425085,0.22,11.7982050017638,3.527398378270239,15.337936519743671,78.0
3,EMEP1403BN,3,1,BN,51,49,57,55,67,68,88,90,2646,2803,3574,3069,1510,1501,0.1753,0.19,3.53,4.52,5489,4319,2840,-99,4.13,6.34,0.482,0.65,74.02,74.4,95,-99,133,-99,19,-99,3.58,-99,1732,1224,58,-99,13.32,-99,3.24,-99,1.06,-99,97,-99,4,-99,-99,bestcfg_0001_pos_treinamento_EMEP1403_PREV1_2_3,1,pos_treinamento,EMEP1403_PREV1_2_3.BNX,IP200_IT300_ei_gauss,EMEP1403_PREV1_2_3,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_3.BNX,,8.266204576734077,0.6091562278368069,35.0,5.0,13.0,16.91765519062096,10.0,0.9806373765705314,321.6638283008523,166.5504642425085,0.22,11.7982050017638,3.527398378270239,15.337936519743671,78.0
1,EMEP1403BN,1,1,BN,46,35,53,42,63,56,88,72,1943,1605,3094,2313,1655,1090,0.1174,0.15,5.00,5.49,4768,3202,2820,-99,5.15,4.18,0.407,0.50,62.78,70.4,69,-99,120,-99,22,-99,3.55,-99,2040,1409,67,-99,13.97,-99,2.81,-99,1.25,-99,97,-99,4,-99,-99,bestcfg_0002_pos_treinamento_EMEP1403_PREV1_2_4,2,pos_treinamento,EMEP1403_PREV1_2_4.BNX,IP100_IT100_poi_matern5_2,EMEP1403_PREV1_2_4,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_4.BNX,,9.32962195771691,0.9993986557902464,35.0,5.0,13.0,19.802359861174462,28.59312310766716,1.0,281.43238934929354,166.46517432072224,0.22,17.05492061067832,5.0,12.684528566930007,78.0
2,EMEP1403BN,2,1,BN,48,42,55,48,66,62,91,82,2296,1997,3470,2923,1746,1258,0.1315,0.17,5.00,5.52,5261,3204,2960,-99,5.01,6.26,0.436,0.62,66.16,72.7,83,-99,132,-99,21,-99,3.60,-99,1879,1349,60,-99,13.58,-99,3.02,-99,1.21,-99,100,-99,4,-99,-99,bestcfg_0002_pos_treinamento_EMEP1403_PREV1_2_4,2,pos_treinamento,EMEP1403_PREV1_2_4.BNX,IP100_IT100_poi_matern5_2,EMEP1403_PREV1_2_4,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_4.BNX,,9.32962195771691,0.9993986557902464,35.0,5.0,13.0,19.802359861174462,28.59312310766716,1.0,281.43238934929354,166.46517432072224,0.22,17.05492061067832,5.0,12.684528566930007,78.0
3,EMEP1403BN,4,1,BN,50,50,56,54,66,64,89,82,3436,4004,4616,3178,1949,1062,0.1763,0.23,5.00,5.31,6572,5302,3140,-99,4.72,4.92,0.523,-99,74.43,78.2,124,-99,163,-99,18,-99,3.60,-99,1957,2161,68,-99,13.75,-99,3.30,-99,1.12,-99,98,-99,4,-99,-99,bestcfg_0002_pos_treinamento_EMEP1403_PREV1_2_4,2,pos_treinamento,EMEP1403_PREV1_2_4.BNX,IP100_IT100_poi_matern5_2,EMEP1403_PREV1_2_4,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_4.BNX,,9.32962195771691,0.9993986557902464,35.0,5.0,13.0,19.802359861174462,28.59312310766716,1.0,281.43238934929354,166.46517432072224,0.22,17.05492061067832,5.0,12.684528566930007,78.0
1,EMEP1403BN,1,1,BN,46,35,53,42,63,56,84,72,1839,1605,2668,2313,1237,1090,0.1486,0.15,5.00,5.49,4646,3202,2810,-99,5.08,4.18,0.396,0.50,68.91,70.4,66,-99,114,-99,26,-99,3.57,-99,1953,1409,64,-99,13.89,-99,2.78,-99,1.24,-99,93,-99,4,-99,-99,bestcfg_0003_pos_treinamento_EMEP1403_PREV1_2_5,3,pos_treinamento,EMEP1403_PREV1_2_5.BNX,IP100_IT100_ucb_matern5_2,EMEP1403_PREV1_2_5,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_5.BNX,,7.798101643810659,0.7504147745700447,35.0,5.0,13.0,16.32172955260747,10.0,1.0,341.37585006714033,144.52695123762263,0.22,12.5418638876954,5.0,16.0,78.0
2,EMEP1403BN,2,1,BN,48,42,55,48,66,62,88,82,2081,1997,2994,2923,1345,1258,0.1548,0.17,5.00,5.52,5105,3204,3020,-99,4.72,6.26,0.408,0.62,69.52,72.7,76,-99,122,-99,24,-99,3.64,-99,1765,1349,57,-99,13.56,-99,2.94,-99,1.20,-99,97,-99,4,-99,-99,bestcfg_0003_pos_treinamento_EMEP1403_PREV1_2_5,3,pos_treinamento,EMEP1403_PREV1_2_5.BNX,IP100_IT100_ucb_matern5_2,EMEP1403_PREV1_2_5,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_5.BNX,,7.798101643810659,0.7504147745700447,35.0,5.0,13.0,16.32172955260747,10.0,1.0,341.37585006714033,144.52695123762263,0.22,12.5418638876954,5.0,16.0,78.0
3,EMEP1403BN,5,1,BN,45,51,51,54,61,68,81,90,2710,3993,3655,5140,1506,1964,0.1800,0.19,5.00,4.96,6133,5002,3420,-99,5.61,5.67,0.442,-99,74.15,77.6,93,-99,137,-99,24,-99,3.42,-99,2214,2306,73,-99,14.71,-99,3.46,-99,1.46,-99,90,-99,4,-99,-99,bestcfg_0003_pos_treinamento_EMEP1403_PREV1_2_5,3,pos_treinamento,EMEP1403_PREV1_2_5.BNX,IP100_IT100_ucb_matern5_2,EMEP1403_PREV1_2_5,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_5.BNX,,7.798101643810659,0.7504147745700447,35.0,5.0,13.0,16.32172955260747,10.0,1.0,341.37585006714033,144.52695123762263,0.22,12.5418638876954,5.0,16.0,78.0
1,EMEP1403BN,1,1,BN,46,35,53,42,63,56,84,72,1934,1605,2745,2313,1181,1090,0.1637,0.15,5.00,5.49,4592,3202,2660,-99,4.68,4.18,0.421,0.50,70.45,70.4,69,-99,114,-99,24,-99,3.56,-99,1884,1409,62,-99,13.96,-99,2.78,-99,1.22,-99,93,-99,4,-99,-99,bestcfg_0004_pos_treinamento_EMEP1403_PREV1_2_6,4,pos_treinamento,EMEP1403_PREV1_2_6.BNX,IP100_IT100_ei_gauss,EMEP1403_PREV1_2_6,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_6.BNX,,8.146326502700218,0.7866768860177377,35.0,5.0,13.0,16.847855002723712,24.08789060156766,0.98,278.3414675485735,144.94839577419708,0.22,11.0,5.0,12.806246214247222,78.0
2,EMEP1403BN,2,1,BN,48,42,55,48,66,62,88,82,2255,1997,3146,2923,1331,1258,0.1694,0.17,5.00,5.52,5120,3204,2870,-99,4.55,6.26,0.440,0.62,71.66,72.7,82,-99,127,-99,23,-99,3.62,-99,1761,1349,56,-99,13.64,-99,2.97,-99,1.19,-99,97,-99,4,-99,-99,bestcfg_0004_pos_treinamento_EMEP1403_PREV1_2_6,4,pos_treinamento,EMEP1403_PREV1_2_6.BNX,IP100_IT100_ei_gauss,EMEP1403_PREV1_2_6,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_6.BNX,,8.146326502700218,0.7866768860177377,35.0,5.0,13.0,16.847855002723712,24.08789060156766,0.98,278.3414675485735,144.94839577419708,0.22,11.0,5.0,12.806246214247222,78.0
3,EMEP1403BN,6,1,BN,46,55,52,67,62,74,83,91,3102,4340,3938,5358,1387,3157,0.2236,0.19,5.00,4.95,6382,4261,3280,-99,4.92,5.00,0.486,-99,78.77,74.9,109,-99,149,-99,23,-99,3.52,-99,2097,1849,68,-99,14.55,-99,3.34,-99,1.32,-99,92,-99,4,-99,-99,bestcfg_0004_pos_treinamento_EMEP1403_PREV1_2_6,4,pos_treinamento,EMEP1403_PREV1_2_6.BNX,IP100_IT100_ei_gauss,EMEP1403_PREV1_2_6,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_6.BNX,,8.146326502700218,0.7866768860177377,35.0,5.0,13.0,16.847855002723712,24.08789060156766,0.98,278.3414675485735,144.94839577419708,0.22,11.0,5.0,12.806246214247222,78.0
1,EMEP1403BN,1,1,BN,46,35,53,42,63,56,88,72,1836,1605,2580,2313,1105,1090,0.1662,0.15,3.00,5.49,4562,3202,2730,-99,5.38,4.18,0.402,0.50,71.16,70.4,66,-99,112,-99,27,-99,3.57,-99,1850,1409,61,-99,13.89,-99,2.77,-99,1.25,-99,97,-99,4,-99,-99,bestcfg_0005_pos_treinamento_EMEP1403_PREV1_2_8,5,pos_treinamento,EMEP1403_PREV1_2_8.BNX,IP100_IT100_ei_gauss,EMEP1403_PREV1_2_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_8.BNX,,0.9876647569553614,12.846019792679115,35.0,5.0,13.0,19.41962387816814,18.362606605602647,1.0,344.20149116294965,133.0,0.22,11.0,3.0,16.0,78.0
2,EMEP1403BN,2,1,BN,48,42,55,48,66,62,90,82,2092,1997,2921,2923,1234,1258,0.1696,0.17,3.00,5.52,5093,3204,3000,-99,5.12,6.26,0.411,0.62,71.63,72.7,76,-99,124,-99,26,-99,3.64,-99,1691,1349,54,-99,13.58,-99,2.94,-99,1.21,-99,99,-99,4,-99,-99,bestcfg_0005_pos_treinamento_EMEP1403_PREV1_2_8,5,pos_treinamento,EMEP1403_PREV1_2_8.BNX,IP100_IT100_ei_gauss,EMEP1403_PREV1_2_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_8.BNX,,0.9876647569553614,12.846019792679115,35.0,5.0,13.0,19.41962387816814,18.362606605602647,1.0,344.20149116294965,133.0,0.22,11.0,3.0,16.0,78.0
3,EMEP1403BN,8,1,BN,44,41,50,51,60,57,87,84,2728,2630,3574,-99,1246,1215,0.2190,0.21,3.00,4.94,5622,3092,2890,-99,5.09,6.14,0.485,-99,76.34,72.3,93,-99,134,-99,21,-99,3.42,-99,1700,2069,56,-99,14.31,-99,2.97,-99,1.41,-99,96,-99,4,-99,-99,bestcfg_0005_pos_treinamento_EMEP1403_PREV1_2_8,5,pos_treinamento,EMEP1403_PREV1_2_8.BNX,IP100_IT100_ei_gauss,EMEP1403_PREV1_2_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_8.BNX,,0.9876647569553614,12.846019792679115,35.0,5.0,13.0,19.41962387816814,18.362606605602647,1.0,344.20149116294965,133.0,0.22,11.0,3.0,16.0,78.0
1,EMEP1403BN,1,1,BN,46,35,53,42,63,56,88,72,1838,1605,2583,2313,1107,1090,0.1661,0.15,5.00,5.49,4598,3202,2760,-99,5.03,4.18,0.400,0.50,71.18,70.4,66,-99,112,-99,27,-99,3.57,-99,1969,1409,65,-99,13.93,-99,2.77,-99,1.24,-99,97,-99,4,-99,-99,bestcfg_0006_pos_treinamento_EMEP1403_PREV1_2_9,6,pos_treinamento,EMEP1403_PREV1_2_9.BNX,IP100_IT300_ucb_matern3_2,EMEP1403_PREV1_2_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_9.BNX,,8.363022668899124,0.5536841088989805,35.0,5.0,13.0,19.51102319734169,18.63161328785913,0.98,300.9575040650532,158.04384999428513,0.22,11.0,5.0,16.0,78.0
2,EMEP1403BN,2,1,BN,48,42,55,48,66,62,91,82,2127,1997,2955,2923,1239,1258,0.1716,0.17,5.00,5.52,5155,3204,3030,-99,4.88,6.26,0.413,0.62,71.97,72.7,77,-99,126,-99,27,-99,3.64,-99,1816,1349,58,-99,13.56,-99,2.95,-99,1.20,-99,100,-99,4,-99,-99,bestcfg_0006_pos_treinamento_EMEP1403_PREV1_2_9,6,pos_treinamento,EMEP1403_PREV1_2_9.BNX,IP100_IT300_ucb_matern3_2,EMEP1403_PREV1_2_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_9.BNX,,8.363022668899124,0.5536841088989805,35.0,5.0,13.0,19.51102319734169,18.63161328785913,0.98,300.9575040650532,158.04384999428513,0.22,11.0,5.0,16.0,78.0
3,EMEP1403BN,9,1,BN,46,47,53,56,65,65,91,86,2824,2080,3704,3807,1330,1151,0.2123,0.17,5.00,4.63,5928,3027,3100,-99,4.68,4.59,0.476,0.69,76.24,71.8,99,-99,141,-99,23,-99,3.51,-99,1964,2002,67,-99,14.04,-99,3.12,-99,1.19,-99,100,-99,4,-99,-99,bestcfg_0006_pos_treinamento_EMEP1403_PREV1_2_9,6,pos_treinamento,EMEP1403_PREV1_2_9.BNX,IP100_IT300_ucb_matern3_2,EMEP1403_PREV1_2_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_2_9.BNX,,8.363022668899124,0.5536841088989805,35.0,5.0,13.0,19.51102319734169,18.63161328785913,0.98,300.9575040650532,158.04384999428513,0.22,11.0,5.0,16.0,78.0
1,EMEP1403BN,1,1,BN,46,35,53,42,62,56,84,72,1779,1605,3181,2313,668,1090,0.2665,0.15,3.00,5.49,5244,3202,3470,-99,6.94,4.18,0.339,0.50,55.93,70.4,63,-99,129,-99,27,-99,3.57,-99,2491,1409,82,-99,14.25,-99,2.77,-99,1.46,-99,93,-99,4,-99,-99,bestcfg_0007_pos_treinamento_EMEP1403_PREV1_3_4,7,pos_treinamento,EMEP1403_PREV1_3_4.BNX,IP100_IT300_ucb_matern5_2,EMEP1403_PREV1_3_4,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_4.BNX,,9.510824647482533,1.3096734525901652,35.0,5.0,13.0,16.876745415477696,21.491044969432338,1.0,350.0,148.99186354996124,0.66,22.0,3.0,16.0,78.0
2,EMEP1403BN,3,1,BN,50,49,57,55,66,68,87,90,2904,2803,4386,3069,791,1501,0.3672,0.19,3.00,4.52,6368,4319,3460,-99,5.87,6.34,0.456,0.65,66.22,74.4,104,-99,153,-99,20,-99,3.56,-99,2205,1224,74,-99,13.89,-99,3.26,-99,1.24,-99,96,-99,4,-99,-99,bestcfg_0007_pos_treinamento_EMEP1403_PREV1_3_4,7,pos_treinamento,EMEP1403_PREV1_3_4.BNX,IP100_IT300_ucb_matern5_2,EMEP1403_PREV1_3_4,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_4.BNX,,9.510824647482533,1.3096734525901652,35.0,5.0,13.0,16.876745415477696,21.491044969432338,1.0,350.0,148.99186354996124,0.66,22.0,3.0,16.0,78.0
3,EMEP1403BN,4,1,BN,50,50,56,54,66,64,85,82,2784,4004,4243,3178,830,1062,0.3355,0.23,3.00,5.31,6539,5302,3760,-99,6.17,4.92,0.426,-99,65.60,78.2,98,-99,152,-99,23,-99,3.52,-99,2328,2161,80,-99,13.94,-99,3.47,-99,1.21,-99,94,-99,4,-99,-99,bestcfg_0007_pos_treinamento_EMEP1403_PREV1_3_4,7,pos_treinamento,EMEP1403_PREV1_3_4.BNX,IP100_IT300_ucb_matern5_2,EMEP1403_PREV1_3_4,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_4.BNX,,9.510824647482533,1.3096734525901652,35.0,5.0,13.0,16.876745415477696,21.491044969432338,1.0,350.0,148.99186354996124,0.66,22.0,3.0,16.0,78.0
1,EMEP1403BN,1,1,BN,46,35,53,42,63,56,81,72,1619,1605,2936,2313,1093,1090,0.1481,0.15,2.98,5.49,4732,3202,3110,-99,4.06,4.18,0.342,0.50,55.17,70.4,58,-99,117,-99,24,-99,3.57,-99,2174,1409,71,-99,14.20,-99,2.77,-99,1.24,-99,90,-99,4,-99,-99,bestcfg_0008_pos_treinamento_EMEP1403_PREV1_3_5,8,pos_treinamento,EMEP1403_PREV1_3_5.BNX,IP100_IT300_ei_gauss,EMEP1403_PREV1_3_5,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_5.BNX,,8.399988320229284,0.962547061822108,35.0,5.0,13.0,14.0,10.0,1.0,250.0,139.41790243575832,0.3757829779973589,22.0,3.0,16.0,78.0
2,EMEP1403BN,3,1,BN,50,49,57,55,66,68,84,90,2223,2803,3581,3069,1254,1501,0.1773,0.19,3.00,4.52,5284,4319,3060,-99,3.46,6.34,0.421,0.65,62.09,74.4,78,-99,125,-99,18,-99,3.52,-99,1885,1224,63,-99,13.78,-99,3.34,-99,1.11,-99,93,-99,4,-99,-99,bestcfg_0008_pos_treinamento_EMEP1403_PREV1_3_5,8,pos_treinamento,EMEP1403_PREV1_3_5.BNX,IP100_IT300_ei_gauss,EMEP1403_PREV1_3_5,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_5.BNX,,8.399988320229284,0.962547061822108,35.0,5.0,13.0,14.0,10.0,1.0,250.0,139.41790243575832,0.3757829779973589,22.0,3.0,16.0,78.0
3,EMEP1403BN,5,1,BN,45,51,51,54,61,68,78,90,2154,3993,3477,5140,1222,1964,0.1763,0.19,3.00,4.96,5557,5002,3400,-99,4.24,5.67,0.388,-99,61.95,77.6,73,-99,124,-99,21,-99,3.40,-99,2291,2306,75,-99,14.81,-99,3.50,-99,1.38,-99,87,-99,4,-99,-99,bestcfg_0008_pos_treinamento_EMEP1403_PREV1_3_5,8,pos_treinamento,EMEP1403_PREV1_3_5.BNX,IP100_IT300_ei_gauss,EMEP1403_PREV1_3_5,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_5.BNX,,8.399988320229284,0.962547061822108,35.0,5.0,13.0,14.0,10.0,1.0,250.0,139.41790243575832,0.3757829779973589,22.0,3.0,16.0,78.0
1,EMEP1403BN,1,1,BN,46,35,52,42,61,56,82,72,2258,1605,3267,2313,946,1090,0.2387,0.15,4.90,5.49,5036,3202,2780,-99,4.96,4.18,0.448,0.50,69.10,70.4,80,-99,127,-99,22,-99,3.55,-99,2236,1409,73,-99,14.16,-99,2.82,-99,1.27,-99,91,-99,4,-99,-99,bestcfg_0009_pos_treinamento_EMEP1403_PREV1_3_6,9,pos_treinamento,EMEP1403_PREV1_3_6.BNX,IP200_IT300_ei_matern3_2,EMEP1403_PREV1_3_6,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_6.BNX,,9.142812185974623,1.0395198424085754,35.0,4.88056760087801,11.466133729343165,16.511377492461413,31.059524705981246,0.9826230011878726,253.09413515631005,168.5602917688837,0.3468237159640287,16.720172599598193,4.8981356268968455,11.901903966211409,78.0
2,EMEP1403BN,3,1,BN,50,49,57,55,65,68,85,90,3073,2803,4115,3069,1096,1501,0.2804,0.19,4.90,4.52,5775,4319,2700,-99,4.29,6.34,0.532,0.65,74.66,74.4,107,-99,144,-99,16,-99,3.48,-99,1927,1224,65,-99,13.64,-99,3.40,-99,1.11,-99,94,-99,4,-99,-99,bestcfg_0009_pos_treinamento_EMEP1403_PREV1_3_6,9,pos_treinamento,EMEP1403_PREV1_3_6.BNX,IP200_IT300_ei_matern3_2,EMEP1403_PREV1_3_6,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_6.BNX,,9.142812185974623,1.0395198424085754,35.0,4.88056760087801,11.466133729343165,16.511377492461413,31.059524705981246,0.9826230011878726,253.09413515631005,168.5602917688837,0.3468237159640287,16.720172599598193,4.8981356268968455,11.901903966211409,78.0
3,EMEP1403BN,6,1,BN,46,55,52,67,60,74,80,91,3095,4340,4148,5358,1100,3157,0.2815,0.19,4.90,4.95,6306,4261,3210,-99,5.15,5.00,0.491,-99,74.61,74.9,107,-99,150,-99,21,-99,3.47,-99,2389,1849,78,-99,14.56,-99,3.45,-99,1.34,-99,89,-99,4,-99,-99,bestcfg_0009_pos_treinamento_EMEP1403_PREV1_3_6,9,pos_treinamento,EMEP1403_PREV1_3_6.BNX,IP200_IT300_ei_matern3_2,EMEP1403_PREV1_3_6,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_6.BNX,,9.142812185974623,1.0395198424085754,35.0,4.88056760087801,11.466133729343165,16.511377492461413,31.059524705981246,0.9826230011878726,253.09413515631005,168.5602917688837,0.3468237159640287,16.720172599598193,4.8981356268968455,11.901903966211409,78.0
1,EMEP1403BN,1,1,BN,46,35,53,42,62,56,81,72,1743,1605,2963,2313,589,1090,0.2959,0.15,4.97,5.49,5220,3202,3480,-99,6.47,4.18,0.334,0.50,58.83,70.4,62,-99,125,-99,29,-99,3.57,-99,2598,1409,85,-99,14.29,-99,2.77,-99,1.41,-99,90,-99,4,-99,-99,bestcfg_0010_pos_treinamento_EMEP1403_PREV1_3_8,10,pos_treinamento,EMEP1403_PREV1_3_8.BNX,IP100_IT100_ei_gauss,EMEP1403_PREV1_3_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_8.BNX,,1.4399706716670797,13.219923438601574,35.0,5.0,13.0,14.0,34.0,0.98,287.75226774701173,164.2586207624214,0.66,18.05251775985205,5.0,16.0,78.0
2,EMEP1403BN,3,1,BN,50,49,57,55,66,68,84,90,2527,2803,3841,3069,700,1501,0.3610,0.19,5.00,4.52,6073,4319,3550,-99,5.66,6.34,0.416,0.65,65.78,74.4,88,-99,140,-99,22,-99,3.50,-99,2321,1224,78,-99,13.92,-99,3.38,-99,1.22,-99,93,-99,4,-99,-99,bestcfg_0010_pos_treinamento_EMEP1403_PREV1_3_8,10,pos_treinamento,EMEP1403_PREV1_3_8.BNX,IP100_IT100_ei_gauss,EMEP1403_PREV1_3_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_8.BNX,,1.4399706716670797,13.219923438601574,35.0,5.0,13.0,14.0,34.0,0.98,287.75226774701173,164.2586207624214,0.66,18.05251775985205,5.0,16.0,78.0
3,EMEP1403BN,8,1,BN,44,41,50,51,60,57,80,84,2323,2630,3574,-99,588,1215,0.3954,0.21,4.99,4.94,5760,3092,3440,-99,6.10,6.14,0.403,-99,65.00,72.3,80,-99,134,-99,24,-99,3.44,-99,2363,2069,78,-99,14.52,-99,2.94,-99,1.51,-99,89,-99,4,-99,-99,bestcfg_0010_pos_treinamento_EMEP1403_PREV1_3_8,10,pos_treinamento,EMEP1403_PREV1_3_8.BNX,IP100_IT100_ei_gauss,EMEP1403_PREV1_3_8,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_8.BNX,,1.4399706716670797,13.219923438601574,35.0,5.0,13.0,14.0,34.0,0.98,287.75226774701173,164.2586207624214,0.66,18.05251775985205,5.0,16.0,78.0
1,EMEP1403BN,1,1,BN,46,35,53,42,63,56,84,72,1822,1605,3234,2313,673,1090,0.2709,0.15,5.00,5.49,5298,3202,3480,-99,6.64,4.18,0.344,0.50,56.34,70.4,65,-99,131,-99,27,-99,3.57,-99,2598,1409,85,-99,14.26,-99,2.77,-99,1.45,-99,93,-99,4,-99,-99,bestcfg_0011_pos_treinamento_EMEP1403_PREV1_3_9,11,pos_treinamento,EMEP1403_PREV1_3_9.BNX,IP100_IT100_ucb_exp,EMEP1403_PREV1_3_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_9.BNX,,9.540921468510696,1.3016498010425863,35.0,5.0,13.0,16.904248565318397,10.0,1.0,350.0,160.69403556177292,0.66,22.0,5.0,16.0,78.0
2,EMEP1403BN,3,1,BN,50,49,57,55,67,68,87,90,2899,2803,4356,3069,777,1501,0.3730,0.19,5.00,4.52,6300,4319,3400,-99,5.59,6.34,0.460,0.65,66.56,74.4,104,-99,153,-99,19,-99,3.57,-99,2260,1224,75,-99,13.86,-99,3.24,-99,1.22,-99,96,-99,4,-99,-99,bestcfg_0011_pos_treinamento_EMEP1403_PREV1_3_9,11,pos_treinamento,EMEP1403_PREV1_3_9.BNX,IP100_IT100_ucb_exp,EMEP1403_PREV1_3_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_9.BNX,,9.540921468510696,1.3016498010425863,35.0,5.0,13.0,16.904248565318397,10.0,1.0,350.0,160.69403556177292,0.66,22.0,5.0,16.0,78.0
3,EMEP1403BN,9,1,BN,46,47,53,56,65,65,87,86,2509,2080,3908,3807,669,1151,0.3750,0.17,5.00,4.63,6030,3027,3520,-99,6.13,4.59,0.416,0.69,64.21,71.8,86,-99,139,-99,23,-99,3.43,-99,2526,2002,84,-99,14.24,-99,3.23,-99,1.29,-99,96,-99,4,-99,-99,bestcfg_0011_pos_treinamento_EMEP1403_PREV1_3_9,11,pos_treinamento,EMEP1403_PREV1_3_9.BNX,IP100_IT100_ucb_exp,EMEP1403_PREV1_3_9,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_3_9.BNX,,9.540921468510696,1.3016498010425863,35.0,5.0,13.0,16.904248565318397,10.0,1.0,350.0,160.69403556177292,0.66,22.0,5.0,16.0,78.0
1,EMEP1403BN,1,1,BN,46,35,53,42,63,56,84,72,1810,1605,3225,2313,676,1090,0.2678,0.15,3.00,5.49,5320,3202,3510,-99,7.15,4.18,0.340,0.50,56.12,70.4,65,-99,131,-99,28,-99,3.57,-99,2574,1409,84,-99,14.25,-99,2.77,-99,1.49,-99,93,-99,4,-99,-99,bestcfg_0012_pos_treinamento_EMEP1403_PREV1_4_5,12,pos_treinamento,EMEP1403_PREV1_4_5.BNX,IP100_IT300_ei_matern5_2,EMEP1403_PREV1_4_5,melhor_configuracao_pos_treinamento.csv,EMEP1403_PREV1_4_5.BNX,,9.305076454394742,1.4808693837529914,35.0,5.0,13.0,16.644915423602022,19.909706666474573,1.0,350.0,157.8104955179733,0.66,22.0,3.0,16.0,78.0
