*GROWTH ASPECTS OUTPUT FILE

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:19:28
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                   0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D    SNW0C   SNW1C
 2016 178    25    24    5.3      0  0.855    229     85      0     51    314    314      0     0.0  0.000      0      0  0.000  0.021  0.032  0.000  0.000  0.000  0.000    3.27   0.00   0.00      0      0  373.0   0.22   0.22    8.7   0.50    0.17    0.15    0.10    0.04    0.01    0.00    0.00    0.00    0.00       11      12
 2016 179    26    25    5.5      0  0.950    257    101      0     56    358    358      0     0.0  0.000      0      0  0.000  0.010  0.000  0.000  0.000  0.000  0.000    3.29   0.00   0.00      0      0  370.2   0.24   0.24   10.2   0.50    0.19    0.16    0.11    0.04    0.01    0.00    0.00    0.00    0.00       13      12
 2016 180    27    26    5.8      0  1.043    285    119      0     61    404    404      0     0.0  0.000      0      0  0.000  0.017  0.000  0.000  0.000  0.000  0.000    3.33   0.00   0.00      0      0  365.6   0.25   0.25   10.5   0.50    0.21    0.17    0.12    0.05    0.01    0.00    0.00    0.00    0.00       15      13
 2016 181    28    27    6.0      0  1.167    319    139      0     66    458    458      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.38   0.00   0.00      0      0  366.3   0.27   0.27   10.7   0.50    0.22    0.19    0.13    0.05    0.02    0.00    0.00    0.00    0.00       16      15
 2016 182    29    28    6.2      0  1.306    351    161      0     72    512    512      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.30   0.00   0.00      0      0  371.7   0.28   0.28   12.5   0.50    0.24    0.20    0.14    0.06    0.02    0.00    0.00    0.00    0.00       22      16
 2016 183    30    29    6.5      0  1.425    384    185      0     79    569    569      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.37   0.00   0.00      0      0  370.9   0.30   0.30   13.0   0.50    0.26    0.22    0.15    0.06    0.02    0.00    0.00    0.00    0.00       34      17
 2016 184    31    30    6.7      0  1.552    416    209      0     85    626    626      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.53   0.00   0.00      0      0  372.8   0.33   0.32   13.1   0.50    0.28    0.23    0.16    0.07    0.02    0.00    0.00    0.00    0.00       45      19
 2016 185    32    31    7.0      0  1.628    444    235      0    102    679    679      0     0.0  0.000      0      0  0.000  0.000  0.127  0.000  0.000  0.000  0.000    3.42   0.00   0.00      0      0  366.8   0.35   0.33   15.4   0.50    0.33    0.28    0.20    0.09    0.03    0.00    0.00    0.00    0.00       70      20
 2016 186    33    32    7.3      0  1.762    476    266      0    109    742    742      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.48   0.00   0.00      0      0  370.3   0.37   0.35   15.9   0.50    0.36    0.29    0.21    0.09    0.03    0.00    0.00    0.00    0.00       88      22
 2016 187    34    33    7.5      0  1.903    508    298      0    116    805    805      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.68   0.00   0.00      0      0  374.8   0.40   0.37   16.1   0.50    0.38    0.31    0.22    0.10    0.03    0.00    0.00    0.00    0.00      107      24
 2016 188    35    34    7.8      0  1.999    527    326      0    122    853    853      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.92   0.00   0.00      0      0  379.5   0.42   0.38   16.2   0.50    0.40    0.33    0.24    0.11    0.03    0.00    0.00    0.00    0.00      139      27
 2016 189    36    35    8.0      0  2.082    551    365      0    131    916    916      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.00      0      0  378.2   0.45   0.40   19.0   0.50    0.43    0.35    0.25    0.12    0.04    0.00    0.00    0.00    0.00      174      29
 2016 190    37    36    8.3      0  2.246    590    412      0    140   1001   1001      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.87   0.00   0.00      0      0  381.0   0.47   0.42   19.6   0.50    0.46    0.37    0.27    0.12    0.04    0.00    0.00    0.00    0.00      189      32
 2016 191    38    37    8.6      0  2.423    632    459      0    148   1091   1091      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.93   0.00   0.00      0      0  383.1   0.50   0.43   19.8   0.50    0.48    0.39    0.29    0.13    0.04    0.00    0.00    0.00    0.00      197      35
 2016 192    39    38    8.9      0  2.579    669    517      0    159   1186   1186      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.00      0      0  385.7   0.52   0.45   23.2   0.50    0.52    0.42    0.31    0.14    0.05    0.00    0.00    0.00    0.00      224      38
 2016 193    40    39    9.2      0  2.756    708    577      0    169   1285   1285      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.82   0.00   0.00      0      0  389.2   0.56   0.45   24.0   0.50    0.55    0.45    0.33    0.15    0.05    0.00    0.00    0.00    0.00      241      41
 2016 194    41    40    9.5      1  2.929    753    635      0    178   1388   1388      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.91   0.00   0.00      0      0  389.1   0.59   0.45   24.1   0.50    0.58    0.47    0.34    0.16    0.05    0.00    0.00    0.00    0.00      248      45
 2016 195    42    41    9.7      1  3.075    787    694      0    187   1481   1481      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.99   0.00   0.00      0      0  390.8   0.62   0.45   24.4   0.50    0.61    0.49    0.36    0.17    0.06    0.00    0.00    0.00    0.00      271      49
 2016 196    43    42   10.0      1  3.177    821    765      0    199   1586   1586      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.96   0.00   0.00      0      0  387.2   0.65   0.45   28.5   0.50    0.65    0.52    0.39    0.18    0.06    0.00    0.00    0.00    0.00      302      53
 2016 197    44    43   10.3      3  3.341    870    839      0    210   1709   1709      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.98   0.00   0.00      0      0  384.1   0.68   0.45   27.4   0.50    0.68    0.55    0.41    0.19    0.06    0.00    0.00    0.00    0.00      312      58
 2016 198    45    44   10.6      3  3.451    908    907      0    219   1816   1819      0     0.0  0.000      4     10  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.05   0.00   0.00      0      4  379.8   0.71   0.45   26.3   0.50    0.71    0.58    0.42    0.20    0.07    0.00    0.00    0.00    0.00      332      63
 2016 199    46    45   10.8      3  3.530    937    966      0    227   1903   1923      0     0.0  0.000     20     44  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.11   0.00   0.01      0     20  376.8   0.74   0.45   25.2   0.50    0.74    0.60    0.44    0.21    0.07    0.00    0.00    0.00    0.00      355      68
 2016 200    47    46   11.0      3  3.571    961   1018      0    234   1979   2027      0     0.0  0.000     47     79  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.15   0.00   0.02      0     47  371.4   0.77   0.45   24.2   0.50    0.76    0.61    0.45    0.22    0.07    0.00    0.00    0.00    0.00      375      73
 2016 201    48    47   11.3      3  3.582    979   1075      0    241   2054   2140      0     0.0  0.000     86    109  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.12   0.00   0.04      0     86  365.8   0.79   0.45   24.2   0.50    0.78    0.63    0.47    0.22    0.07    0.00    0.00    0.00    0.00      405      77
 2016 202    49    48   11.5      3  3.658   1010   1122      0    245   2133   2273      0     0.0  0.000    141    150  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.14   0.00   0.06      0    141  362.0   0.82   0.45   23.3   0.50    0.80    0.64    0.47    0.23    0.08    0.00    0.00    0.00    0.00      406      82
 2016 203    50    49   11.8      5  3.677   1024   1157      0    248   2181   2386     44     0.0  0.000    205    184  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.19   0.00   0.09      0    205  359.1   0.85   0.45   22.3   0.50    0.80    0.65    0.48    0.23    0.08    0.00    0.00    0.00    0.00      425      88
 2016 204    51    50   12.1      5  3.632   1024   1194      4    249   2218   2499    182     2.2  0.002    281    217  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.13   1.39   0.11      0    281  354.7   0.87   0.45   24.3   0.50    0.81    0.65    0.48    0.23    0.08    0.00    0.00    0.00    0.00      459      92
 2016 205    52    51   12.3      5  3.611   1020   1203     20    247   2223   2606    329     6.2  0.008    384    257  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.11   5.34   0.15      0    384  354.0   0.91   0.45   23.3   0.50    0.80    0.65    0.48    0.23    0.08    0.00    0.00    0.00    0.00      479      98
 2016 206    53    52   12.6      5  3.612   1019   1201     51    242   2219   2734    457    11.2  0.019    515    292  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.14   9.95   0.19      0    515  354.6   0.94   0.45   22.4   0.50    0.79    0.63    0.47    0.23    0.07    0.00    0.00    0.00    0.00      487     104
 2016 207    54    53   12.9      5  3.566   1004   1192     93    237   2196   2856    629    14.8  0.033    660    327  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.12  14.08   0.23      0    660  355.2   0.97   0.45   21.5   0.50    0.77    0.62    0.46    0.22    0.07    0.00    0.00    0.00    0.00      505     110
 2016 208    55    54   13.1      5  3.501    997   1224    152    232   2221   2998    782    19.4  0.051    778    365  0.000  0.000  0.000  0.000  0.000  0.000  0.000    4.03  19.51   0.26      0    778  351.3   1.00   0.45   24.8   0.50    0.76    0.61    0.45    0.22    0.07    0.00    0.00    0.00    0.00      526     114
 2016 209    56    55   13.1      5  3.437    977   1213    222    227   2190   3114    935    23.8  0.071    924    411  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.99  24.09   0.30      0    924  351.9   1.03   0.45   26.6   0.50    0.74    0.60    0.44    0.21    0.07    0.00    0.00    0.00    0.00      547     119
 2016 210    57    56   13.1      5  3.370    956   1201    307    222   2157   3231   1124    27.4  0.095   1074    447  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.95  28.61   0.33      0   1074  352.6   1.06   0.45   26.6   0.50    0.73    0.59    0.43    0.21    0.07    0.00    0.00    0.00    0.00      569     123
 2016 211    58    57   13.1      5  3.299    946   1233    410    218   2179   3363   1244    33.0  0.122   1184    477  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85  34.66   0.35      0   1184  348.7   1.09   0.45   30.3   0.50    0.71    0.58    0.43    0.21    0.07    0.00    0.00    0.00    0.00      601     128
 2016 212    59    58   13.1      5  3.224    923   1220    527    213   2143   3469   1333    39.5  0.152   1326    504  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.79  39.75   0.38      0   1326  349.3   1.12   0.45   34.2   0.50    0.70    0.56    0.42    0.20    0.07    0.00    0.00    0.00    0.00      638     132
 2016 213    60    59   13.1      5  3.156    901   1206    646    209   2107   3578   1354    47.7  0.181   1471    510  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.74  43.94   0.41      0   1471  350.2   1.12   0.45   34.2   0.50    0.69    0.55    0.41    0.20    0.07    0.00    0.00    0.00    0.00      662     136
 2016 214    61    60   13.1      5  3.082    878   1191    771    205   2069   3683   1396    55.3  0.209   1614    507  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.68  47.78   0.44      0   1614  351.2   1.12   0.45   34.2   0.50    0.67    0.54    0.40    0.19    0.06    0.00    0.00    0.00    0.00      694     140
 2016 215    62    61   13.1      5  3.007    861   1201    901    201   2062   3810   1409    63.9  0.236   1748    511  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.59  51.54   0.46      0   1748  349.4   1.12   0.45   38.1   0.50    0.66    0.53    0.39    0.19    0.06    0.00    0.00    0.00    0.00      716     143
 2016 216    63    62   13.1      5  2.935    837   1185   1028    197   2023   3911   1444    71.2  0.263   1888    515  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.52  54.42   0.48      0   1888  350.5   1.12   0.45   41.5   0.50    0.65    0.52    0.39    0.19    0.06    0.00    0.00    0.00    0.00      746     147
 2016 217    64    63   13.1      5  2.857    812   1169   1162    192   1982   4006   1512    76.8  0.290   2024    521  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.45  57.39   0.51      0   2024  351.7   1.12   0.45   41.5   0.50    0.64    0.51    0.38    0.18    0.06    0.00    0.00    0.00    0.00      784     151
 2016 218    65    64   13.1      5  2.777    792   1170   1303    188   1962   4126   1523    85.6  0.316   2164    520  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.35  60.23   0.52      0   2164  350.7   1.12   0.45   45.3   0.50    0.62    0.50    0.37    0.18    0.06    0.00    0.00    0.00    0.00      807     155
 2016 219    66    65   13.1      5  2.701    767   1153   1445    184   1921   4230   1550    93.2  0.342   2309    510  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.27  62.58   0.55      0   2309  352.0   1.12   0.45   47.9   0.50    0.61    0.49    0.36    0.18    0.06    0.00    0.00    0.00    0.00      834     159
 2016 220    67    66   13.1      5  2.633    745   1138   1587    180   1883   4336   1565   101.4  0.366   2453    510  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.20  64.70   0.57      0   2453  353.3   1.12   0.45   47.9   0.50    0.60    0.48    0.36    0.17    0.06    0.00    0.00    0.00    0.00      856     163
 2016 221    68    67   13.1      5  2.567    725   1126   1727    176   1851   4442   1588   108.8  0.389   2591    510  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.12  66.64   0.58      0   2591  354.2   1.12   0.45   47.9   0.50    0.59    0.47    0.35    0.17    0.06    0.00    0.00    0.00    0.00      880     166
 2016 222    69    68   13.1      5  2.501    706   1121   1867    173   1828   4558   1588   117.6  0.410   2731    501  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.03  68.37   0.60      0   2731  353.9   1.12   0.45   49.8   0.50    0.58    0.46    0.34    0.17    0.05    0.00    0.00    0.00    0.00      895     170
 2016 223    70    69   13.1      5  2.439    687   1109   2010    169   1796   4666   1596   125.9  0.431   2870    477  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.94  70.02   0.62      0   2870  354.9   1.12   0.45   50.7   0.50    0.56    0.46    0.34    0.16    0.05    0.00    0.00    0.00    0.00      913     173
 2016 224    71    70   13.1      5  2.382    669   1097   2155    165   1765   4774   1596   135.0  0.451   3009    471  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.87  71.62   0.63      0   3009  356.2   1.12   0.45   50.7   0.50    0.55    0.45    0.33    0.16    0.05    0.00    0.00    0.00    0.00      926     176
 2016 225    72    71   13.1      5  2.328    652   1088   2294    162   1740   4883   1596   143.7  0.470   3143    434  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.78  73.00   0.64      0   3143  356.9   1.12   0.45   53.2   0.50    0.54    0.44    0.32    0.16    0.05    0.00    0.00    0.00    0.00      939     180
 2016 226    73    72   13.1      5  2.274    636   1079   2423    159   1715   4981   1596   151.8  0.486   3266    401  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.70  74.18   0.66      0   3266  357.7   1.12   0.45   53.2   0.50    0.53    0.43    0.32    0.15    0.05    0.00    0.00    0.00    0.00      951     183
 2016 227    74    73   13.1      5  2.221    620   1072   2547    155   1692   5077   1596   159.5  0.502   3385    374  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.61  75.24   0.67      0   3385  358.2   1.12   0.45   53.2   0.50    0.52    0.42    0.31    0.15    0.05    0.00    0.00    0.00    0.00      963     186
 2016 228    75    74   13.1      5  2.168    605   1067   2668    151   1672   5173   1596   167.1  0.516   3502    361  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.51  76.20   0.68      0   3502  358.3   1.12   0.45   53.2   0.50    0.51    0.41    0.30    0.15    0.05    0.00    0.00    0.00    0.00      975     190
 2016 229    76    75   13.1      5  2.129    591   1056   2714    149   1647   5189   1596   170.0  0.523   3542    344  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.45  76.61   0.68      0   3542  359.9   1.12   0.45   51.1   0.50    0.50    0.40    0.30    0.14    0.05    0.00    0.00    0.00    0.00      984     194
 2016 230    77    76   13.1      5  2.090    585   1062   2813    148   1646   5283   1596   176.2  0.532   3637    344  0.000  0.023  0.000  0.000  0.000  0.000  0.000    2.39  77.34   0.69      0   3637  357.4   1.12   0.45   51.8   0.50    0.50    0.40    0.30    0.14    0.05    0.00    0.00    0.00    0.00      993     197
 2016 231    78    77   13.1      5  2.056    583   1078   2892    150   1660   5372   1596   181.1  0.538   3712    344  0.000  0.051  0.000  0.000  0.000  0.000  0.000    2.36  77.91   0.69      0   3712  352.9   1.12   0.45   51.8   0.50    0.50    0.41    0.30    0.15    0.05    0.00    0.00    0.00    0.00     1002     200
 2016 232    79    78   13.1      5  2.020    588   1112   2942    152   1700   5458   1596   184.3  0.539   3758    344  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.32  78.29   0.69      0   3758  343.7   1.12   0.45   51.8   0.50    0.51    0.41    0.31    0.15    0.05    0.00    0.00    0.00    0.00     1010     203
 2016 233    80    79   13.1      7  1.982    596   1170   2973    180   1766   5552   1596   186.2  0.535   3786    344  0.000  0.000  0.381  0.000  0.000  0.000  0.000    2.22  78.52   0.68      0   3786  332.6   1.12   0.45   51.8   0.50    0.60    0.48    0.36    0.17    0.06    0.00    0.00    0.00    0.00     1019     206
 2016 234    81    80   13.1      7  1.474    459   1165   2989    198   1624   5423   1596   187.3  0.551   3799    344  0.000  0.000  0.231  0.000  0.000  0.000  0.000    2.15  78.68   0.70      0   3799  321.4   1.12   0.45   51.8   0.50    0.66    0.53    0.39    0.19    0.06    0.00    0.00    0.00    0.00     1213     209
 2016 235    82    81   13.1      7  1.099    357   1173   2989    225   1530   5327   1596   187.3  0.561   3797    344  0.000  0.000  0.344  0.000  0.000  0.000  0.000    2.10  78.73   0.71      0   3797  308.0   1.12   0.45   51.8   0.50    0.74    0.60    0.45    0.22    0.07    0.00    0.00    0.00    0.00     1362     212
 2016 236    83    82   13.1      7  0.818    282   1187   2989    232   1468   5263   1596   187.3  0.568   3794    344  0.000  0.000  0.101  0.000  0.000  0.000  0.000    2.10  78.78   0.72      0   3794  290.4   1.12   0.45   51.8   0.50    0.77    0.62    0.46    0.23    0.07    0.00    0.00    0.00    0.00     1478     216
 2016 237    84    83   13.1      7  0.608    225   1201   2989    234   1426   5218   1596   187.3  0.573   3792    344  0.000  0.000  0.020  0.000  0.000  0.000  0.000    2.12  78.84   0.73      0   3792  270.4   1.12   0.45   51.8   0.50    0.78    0.62    0.46    0.23    0.08    0.00    0.00    0.00    0.00     1569     221
 2016 238    85    84   13.1      7  0.453    179   1209   2989    233   1389   5178   1596   187.3  0.577   3790    344  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.14  78.88   0.73      0   3790  252.2   1.12   0.45   51.8   0.50    0.78    0.62    0.46    0.23    0.08    0.00    0.00    0.00    0.00     1642     226
 2016 239    86    85   13.1      7  0.337    143   1213   2989    232   1356   5143   1596   187.3  0.581   3787    344  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.16  78.93   0.74      0   3787  235.6   1.12   0.45   50.2   0.50    0.77    0.62    0.46    0.23    0.07    0.00    0.00    0.00    0.00     1701     232
 2016 240    87    86   13.1      7  0.252    113   1210   2989    229   1324   5110   1596   187.3  0.585   3786    344  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.21  78.95   0.74      0   3786  222.2   1.12   0.45   48.2   0.50    0.76    0.61    0.46    0.22    0.07    0.00    0.00    0.00    0.00     1747     239
 2016 241    88    87   13.1      7  0.188     89   1204   2989    226   1293   5078   1596   187.3  0.589   3786    344  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.28  78.96   0.75      0   3786  212.1   1.12   0.45   46.3   0.50    0.75    0.60    0.45    0.22    0.07    0.00    0.00    0.00    0.00     1784     246
 2016 242    89    88   13.1      8  0.141     69   1195   2989    222   1264   5049   1596   187.3  0.592   3786    344  0.000  0.000  0.000  0.000  0.000  0.000  0.000    2.35  78.97   0.75      0   3786  204.2   1.12   0.45   44.4   0.50    0.74    0.59    0.44    0.22    0.07    0.00    0.00    0.00    0.00     1813     252

*DSSAT Cropping System Model Ver. 4.7.5.007 -  MAR 01, 2026 21:19:28
!                                                                                                                                                                                                                                                    Root Dens. (cm/cm3) by soil depth (cm):
!                                                                                                                                                                                                                                                   0-10   10-20   20-30   30-40   40-50   50-60   60-70   70-80   80-90
@YEAR DOY   DAS   DAP   L#SD   GSTD   LAID   LWAD   SWAD   GWAD   RWAD   VWAD   CWAD   G#AD    GWGD   HIAD   PWAD   P#AD   WSPD   WSGD   NSTD  PST1A  PST2A   KSTD   EWSD    LN%D   SH%D   HIPD   PWDD   PWTD   SLAD   CHTD   CWID   NWAD   RDPD    RL1D    RL2D    RL3D    RL4D    RL5D    RL6D    RL7D    RL8D    RL9D    SNW0C   SNW1C
 2017 108     1     0    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2017 109     2     1    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2017 110     3     2    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2017 111     4     3    0.0      0  0.000      0      0      0      0      0      0      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    0.00   0.00   0.00      0      0    0.0   0.00   0.00    0.0   0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2017 112     5     4    0.1      0  0.026     12      5      0     17     17     17      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  216.4   0.04   0.03    4.0   0.27    0.06    0.06    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       0
 2017 113     6     5    0.4      0  0.032     14      5      0     17     19     19      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.81   0.00   0.00      0      0  230.9   0.05   0.03    3.9   0.28    0.06    0.06    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 2017 114     7     6    0.6      0  0.039     16      6      0     17     22     22      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  245.1   0.06   0.03    3.8   0.30    0.06    0.06    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       1
 2017 115     8     7    0.9      0  0.053     19      6      0     18     25     25      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.79   0.00   0.00      0      0  271.5   0.07   0.04    3.8   0.33    0.06    0.06    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 2017 116     9     8    1.2      0  0.064     22      7      0     18     28     28      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  293.9   0.08   0.05    3.7   0.35    0.07    0.06    0.03    0.00    0.00    0.00    0.00    0.00    0.00        0       2
 2017 117    10     9    1.5      0  0.077     24      8      0     20     33     33      0     0.0  0.000      0      0  0.000  0.000  0.006  0.000  0.000  0.000  0.000    3.75   0.00   0.00      0      0  313.7   0.09   0.05    3.7   0.37    0.07    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 2017 118    11    10    1.7      0  0.087     27     10      0     21     37     37      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.82   0.00   0.00      0      0  323.8   0.10   0.06    3.7   0.39    0.08    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       3
 2017 119    12    11    2.0      0  0.107     32     11      0     21     43     43      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  333.5   0.10   0.07    3.7   0.41    0.08    0.07    0.04    0.00    0.00    0.00    0.00    0.00    0.00        0       4
 2017 120    13    12    2.3      0  0.131     38     13      0     22     51     51      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  340.7   0.11   0.07    3.6   0.43    0.08    0.07    0.04    0.01    0.00    0.00    0.00    0.00    0.00        0       4
 2017 121    14    13    2.6      0  0.156     45     15      0     23     60     60      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  343.8   0.12   0.08    3.6   0.44    0.08    0.07    0.04    0.01    0.00    0.00    0.00    0.00    0.00        0       5
 2017 122    15    14    2.8      0  0.186     54     17      0     24     71     71      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.82   0.00   0.00      0      0  344.1   0.13   0.09    3.7   0.46    0.08    0.08    0.05    0.01    0.00    0.00    0.00    0.00    0.00        1       5
 2017 123    16    15    3.1      0  0.223     63     20      0     25     83     83      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.84   0.00   0.00      0      0  354.3   0.13   0.10    3.6   0.48    0.09    0.08    0.05    0.01    0.00    0.00    0.00    0.00    0.00        1       6
 2017 124    17    16    3.3      0  0.254     73     23      0     28     96     96      0     0.0  0.000      0      0  0.000  0.138  0.000  0.000  0.000  0.000  0.000    3.85   0.00   0.00      0      0  347.7   0.14   0.11    3.6   0.50    0.10    0.09    0.05    0.01    0.00    0.00    0.00    0.00    0.00        1       6
 2017 125    18    17    3.5      0  0.291     85     26      0     32    111    111      0     0.0  0.000      0      0  0.000  0.134  0.000  0.000  0.000  0.000  0.000    3.77   0.00   0.00      0      0  342.1   0.15   0.12    4.3   0.52    0.11    0.10    0.06    0.02    0.00    0.00    0.00    0.00    0.00        2       7
 2017 126    19    18    3.8      0  0.345     99     30      0     33    130    130      0     0.0  0.000      0      0  0.000  0.000  0.000  0.000  0.000  0.000  0.000    3.83   0.00   0.00      0      0  347.8   0.16   0.13    4.2   0.52    0.11    0.10    0.06    0.02    0.00    0.00    0.00    0.00    0.00        2       8
 2017 127    20    19    4.1      0  0.411    117     36      0     36    153    153      0     0.0  0.000      0      0  0.000  0.068  0.000  0.000  0.000  0.000  0.000    3.59   0.00   0.00      0      0  351.8   0.17   0.15    5.0   0.52    0.12    0.11    0.07    0.02    0.01    0.00    0.00    0.00    0.00        3       8
 2017 128    21    20    4.3      0  0.456    133     41      0     44    173    173      0     0.0  0.000      0      0  0.000  0.236  0.000  0.000  0.000  0.000  0.000    3.65   0.00   0.00      0      0  343.6   0.17   0.16    5.1   0.52    0.15    0.13    0.09    0.03    0.01    0.00    0.00    0.00    0.00        4       9
